name,combination,weights,cagr,risk
x287,"('TECB', 'QUAL', 'SUSL')","[0.2, 0.4, 0.4]",12.94963989776219,36.53846153846153
x288,"('TECB', 'QUAL', 'SUSL')","[0.2, 0.6, 0.2]",13.187543480831309,34.61538461538461
x289,"('TECB', 'QUAL', 'SUSL')","[0.4, 0.2, 0.4]",13.449945229535087,38.46153846153847
x290,"('TECB', 'QUAL', 'SUSL')","[0.4, 0.4, 0.2]",13.684385203660021,36.53846153846153
x291,"('TECB', 'QUAL', 'SUSL')","[0.6, 0.2, 0.2]",14.17409267420604,42.30769230769231
x292,"('TECB', 'QUAL', 'DSI')","[0.2, 0.2, 0.6]",12.648820005037154,38.46153846153847
x293,"('TECB', 'QUAL', 'DSI')","[0.2, 0.4, 0.4]",12.909117503074775,36.53846153846153
x294,"('TECB', 'QUAL', 'DSI')","[0.2, 0.6, 0.2]",13.167429960082512,34.61538461538461
x295,"('TECB', 'QUAL', 'DSI')","[0.4, 0.2, 0.4]",13.410015897961202,38.46153846153847
x296,"('TECB', 'QUAL', 'DSI')","[0.4, 0.4, 0.2]",13.664563313335032,36.53846153846153
x297,"('TECB', 'QUAL', 'DSI')","[0.6, 0.2, 0.2]",14.154552868809866,40.38461538461539
x298,"('TECB', 'QUAL', 'MTUM')","[0.2, 0.2, 0.6]",10.915743292267322,38.46153846153847
x299,"('TECB', 'QUAL', 'MTUM')","[0.2, 0.4, 0.4]",11.772722623309217,36.53846153846153
x300,"('TECB', 'QUAL', 'MTUM')","[0.2, 0.6, 0.2]",12.608343467768357,36.53846153846153
x301,"('TECB', 'QUAL', 'MTUM')","[0.4, 0.2, 0.4]",12.290628538307313,38.46153846153847
x302,"('TECB', 'QUAL', 'MTUM')","[0.4, 0.4, 0.2]",13.113672303357916,36.53846153846153
x303,"('TECB', 'QUAL', 'MTUM')","[0.6, 0.2, 0.2]",13.611586185852097,44.230769230769226
x304,"('TECB', 'SUSL', 'DSI')","[0.2, 0.2, 0.6]",12.407085018793328,38.46153846153847
x305,"('TECB', 'SUSL', 'DSI')","[0.2, 0.4, 0.4]",12.427655455433651,38.46153846153847
x306,"('TECB', 'SUSL', 'DSI')","[0.2, 0.6, 0.2]",12.448213354085947,38.46153846153847
x307,"('TECB', 'SUSL', 'DSI')","[0.4, 0.2, 0.4]",13.173671422382483,40.38461538461539
x308,"('TECB', 'SUSL', 'DSI')","[0.4, 0.4, 0.2]",13.193781247295533,38.46153846153847
x309,"('TECB', 'SUSL', 'DSI')","[0.6, 0.2, 0.2]",13.923330216783135,42.30769230769231
x310,"('TECB', 'SUSL', 'MTUM')","[0.2, 0.2, 0.6]",10.661123161408925,40.38461538461539
x311,"('TECB', 'SUSL', 'MTUM')","[0.2, 0.4, 0.4]",11.27458951407123,40.38461538461539
x312,"('TECB', 'SUSL', 'MTUM')","[0.2, 0.6, 0.2]",11.876985036482202,38.46153846153847
x313,"('TECB', 'SUSL', 'MTUM')","[0.4, 0.2, 0.4]",12.04630144643588,42.30769230769231
x314,"('TECB', 'SUSL', 'MTUM')","[0.4, 0.4, 0.2]",12.635133164112379,38.46153846153847
x315,"('TECB', 'SUSL', 'MTUM')","[0.6, 0.2, 0.2]",13.376642843276398,44.230769230769226
x316,"('TECB', 'DSI', 'MTUM')","[0.2, 0.2, 0.6]",10.639437141314412,40.38461538461539
x317,"('TECB', 'DSI', 'MTUM')","[0.2, 0.4, 0.4]",11.231996146055367,40.38461538461539
x318,"('TECB', 'DSI', 'MTUM')","[0.2, 0.6, 0.2]",11.814215857735121,38.46153846153847
x319,"('TECB', 'DSI', 'MTUM')","[0.4, 0.2, 0.4]",12.02549661326886,42.30769230769231
x320,"('TECB', 'DSI', 'MTUM')","[0.4, 0.4, 0.2]",12.594232078020152,40.38461538461539
x321,"('TECB', 'DSI', 'MTUM')","[0.6, 0.2, 0.2]",13.356640971364842,44.230769230769226
x322,"('IWY', 'USXF', 'XVV')","[0.2, 0.2, 0.6]",12.61704050048509,38.63636363636363
x323,"('IWY', 'USXF', 'XVV')","[0.2, 0.4, 0.4]",12.81817001134764,36.36363636363637
x324,"('IWY', 'USXF', 'XVV')","[0.2, 0.6, 0.2]",13.018347858623635,36.36363636363637
x325,"('IWY', 'USXF', 'XVV')","[0.4, 0.2, 0.4]",12.814503754880757,38.63636363636363
x326,"('IWY', 'USXF', 'XVV')","[0.4, 0.4, 0.2]",13.014698894073117,38.63636363636363
x327,"('IWY', 'USXF', 'XVV')","[0.6, 0.2, 0.2]",13.011049615319493,38.63636363636363
x328,"('IWY', 'USXF', 'IHAK')","[0.2, 0.2, 0.6]",13.092324891992192,44.680851063829785
x329,"('IWY', 'USXF', 'IHAK')","[0.2, 0.4, 0.4]",13.794450394416735,42.5531914893617
x330,"('IWY', 'USXF', 'IHAK')","[0.2, 0.6, 0.2]",14.484162956605594,40.42553191489361
x331,"('IWY', 'USXF', 'IHAK')","[0.4, 0.2, 0.4]",14.007588821602868,46.808510638297875
x332,"('IWY', 'USXF', 'IHAK')","[0.4, 0.4, 0.2]",14.693591138401896,42.5531914893617
x333,"('IWY', 'USXF', 'IHAK')","[0.6, 0.2, 0.2]",14.901909855791494,42.5531914893617
x334,"('IWY', 'USXF', 'QUAL')","[0.2, 0.2, 0.6]",15.43217800088712,34.04255319148936
x335,"('IWY', 'USXF', 'QUAL')","[0.2, 0.4, 0.4]",15.342311987712565,34.04255319148936
x336,"('IWY', 'USXF', 'QUAL')","[0.2, 0.6, 0.2]",15.252241293526358,38.297872340425535
x337,"('IWY', 'USXF', 'QUAL')","[0.4, 0.2, 0.4]",15.54724360822437,36.17021276595745
x338,"('IWY', 'USXF', 'QUAL')","[0.4, 0.4, 0.2]",15.457638759399138,40.42553191489361
x339,"('IWY', 'USXF', 'QUAL')","[0.6, 0.2, 0.2]",15.66197597383201,38.297872340425535
x340,"('IWY', 'USXF', 'SUSL')","[0.2, 0.2, 0.6]",14.80088587279733,38.297872340425535
x341,"('IWY', 'USXF', 'SUSL')","[0.2, 0.4, 0.4]",14.921613428886339,38.297872340425535
x342,"('IWY', 'USXF', 'SUSL')","[0.2, 0.6, 0.2]",15.041972202721364,38.297872340425535
x343,"('IWY', 'USXF', 'SUSL')","[0.4, 0.2, 0.4]",15.128733110649971,40.42553191489361
x344,"('IWY', 'USXF', 'SUSL')","[0.4, 0.4, 0.2]",15.24846271370761,40.42553191489361
x345,"('IWY', 'USXF', 'SUSL')","[0.6, 0.2, 0.2]",15.453879753368538,40.42553191489361
x346,"('IWY', 'USXF', 'DSI')","[0.2, 0.2, 0.6]",14.454423424389562,38.297872340425535
x347,"('IWY', 'USXF', 'DSI')","[0.2, 0.4, 0.4]",14.691686952911232,38.297872340425535
x348,"('IWY', 'USXF', 'DSI')","[0.2, 0.6, 0.2]",14.927527473790402,38.297872340425535
x349,"('IWY', 'USXF', 'DSI')","[0.4, 0.2, 0.4]",14.900015722389636,40.42553191489361
x350,"('IWY', 'USXF', 'DSI')","[0.4, 0.4, 0.2]",15.134616180178817,40.42553191489361
x351,"('IWY', 'USXF', 'DSI')","[0.6, 0.2, 0.2]",15.34062414080366,40.42553191489361
x352,"('IWY', 'USXF', 'MTUM')","[0.2, 0.2, 0.6]",11.857042638104588,44.680851063829785
x353,"('IWY', 'USXF', 'MTUM')","[0.2, 0.4, 0.4]",12.990203355800144,38.297872340425535
x354,"('IWY', 'USXF', 'MTUM')","[0.2, 0.6, 0.2]",14.091155313843306,38.297872340425535
x355,"('IWY', 'USXF', 'MTUM')","[0.4, 0.2, 0.4]",13.207780179199723,42.5531914893617
x356,"('IWY', 'USXF', 'MTUM')","[0.4, 0.4, 0.2]",14.302686942230803,40.42553191489361
x357,"('IWY', 'USXF', 'MTUM')","[0.6, 0.2, 0.2]",14.513082918083908,40.42553191489361
x358,"('IWY', 'XVV', 'IHAK')","[0.2, 0.2, 0.6]",11.529060352941944,43.18181818181818
x359,"('IWY', 'XVV', 'IHAK')","[0.2, 0.4, 0.4]",11.826438854130306,40.909090909090914
x360,"('IWY', 'XVV', 'IHAK')","[0.2, 0.6, 0.2]",12.121723345124247,38.63636363636363
x361,"('IWY', 'XVV', 'IHAK')","[0.4, 0.2, 0.4]",12.027634588678193,45.45454545454545
x362,"('IWY', 'XVV', 'IHAK')","[0.4, 0.4, 0.2]",12.321513790360171,40.909090909090914
x363,"('IWY', 'XVV', 'IHAK')","[0.6, 0.2, 0.2]",12.520361039409412,40.909090909090914
x364,"('IWY', 'XVV', 'QUAL')","[0.2, 0.2, 0.6]",14.18175259672012,34.090909090909086
x365,"('IWY', 'XVV', 'QUAL')","[0.2, 0.4, 0.4]",13.600936130015517,34.090909090909086
x366,"('IWY', 'XVV', 'QUAL')","[0.2, 0.6, 0.2]",13.012091000057735,38.63636363636363
x367,"('IWY', 'XVV', 'QUAL')","[0.4, 0.2, 0.4]",13.793885758126677,34.090909090909086
x368,"('IWY', 'XVV', 'QUAL')","[0.4, 0.4, 0.2]",13.207724732721449,36.36363636363637
x369,"('IWY', 'XVV', 'QUAL')","[0.6, 0.2, 0.2]",13.40246106708365,36.36363636363637
x370,"('IWY', 'XVV', 'SUSL')","[0.2, 0.2, 0.6]",12.946236704084878,38.63636363636363
x371,"('IWY', 'XVV', 'SUSL')","[0.2, 0.4, 0.4]",12.769881631735114,38.63636363636363
x372,"('IWY', 'XVV', 'SUSL')","[0.2, 0.6, 0.2]",12.592788029701897,38.63636363636363
x373,"('IWY', 'XVV', 'SUSL')","[0.4, 0.2, 0.4]",12.966634289819257,38.63636363636363
x374,"('IWY', 'XVV', 'SUSL')","[0.4, 0.4, 0.2]",12.790364363351014,38.63636363636363
x375,"('IWY', 'XVV', 'SUSL')","[0.6, 0.2, 0.2]",12.987022058819363,38.63636363636363
x376,"('IWY', 'XVV', 'DSI')","[0.2, 0.2, 0.6]",12.441252039818206,36.36363636363637
x377,"('IWY', 'XVV', 'DSI')","[0.2, 0.4, 0.4]",12.43248601981275,36.36363636363637
x378,"('IWY', 'XVV', 'DSI')","[0.2, 0.6, 0.2]",12.423718176868249,38.63636363636363
x379,"('IWY', 'XVV', 'DSI')","[0.4, 0.2, 0.4]",12.630812014194692,38.63636363636363
x380,"('IWY', 'XVV', 'DSI')","[0.4, 0.4, 0.2]",12.622085286996398,38.63636363636363
x381,"('IWY', 'XVV', 'DSI')","[0.6, 0.2, 0.2]",12.819525030791379,38.63636363636363
x382,"('IWY', 'XVV', 'MTUM')","[0.2, 0.2, 0.6]",9.073845489008669,43.18181818181818
x383,"('IWY', 'XVV', 'MTUM')","[0.2, 0.4, 0.4]",10.217722305572497,38.63636363636363
x384,"('IWY', 'XVV', 'MTUM')","[0.2, 0.6, 0.2]",11.330789742691838,38.63636363636363
x385,"('IWY', 'XVV', 'MTUM')","[0.4, 0.2, 0.4]",10.426817276094692,38.63636363636363
x386,"('IWY', 'XVV', 'MTUM')","[0.4, 0.4, 0.2]",11.534374967706018,38.63636363636363
x387,"('IWY', 'XVV', 'MTUM')","[0.6, 0.2, 0.2]",11.736974036431015,38.63636363636363
x388,"('IWY', 'IHAK', 'QUAL')","[0.2, 0.2, 0.6]",15.312680031503167,33.89830508474576
x389,"('IWY', 'IHAK', 'QUAL')","[0.2, 0.4, 0.4]",15.04910953928309,38.983050847457626
x390,"('IWY', 'IHAK', 'QUAL')","[0.2, 0.6, 0.2]",14.783152626422291,40.67796610169492
x391,"('IWY', 'IHAK', 'QUAL')","[0.4, 0.2, 0.4]",15.878083461322646,35.59322033898305
x392,"('IWY', 'IHAK', 'QUAL')","[0.4, 0.4, 0.2]",15.61954184474843,42.3728813559322
x393,"('IWY', 'IHAK', 'QUAL')","[0.6, 0.2, 0.2]",16.432883738532844,40.67796610169492
x394,"('IWY', 'IHAK', 'SUSL')","[0.2, 0.2, 0.6]",14.025680930492946,37.28813559322034
x395,"('IWY', 'IHAK', 'SUSL')","[0.2, 0.4, 0.4]",14.189620151040373,40.67796610169492
x396,"('IWY', 'IHAK', 'SUSL')","[0.2, 0.6, 0.2]",14.35264268128571,42.3728813559322
x397,"('IWY', 'IHAK', 'SUSL')","[0.4, 0.2, 0.4]",15.042856233099599,38.983050847457626
x398,"('IWY', 'IHAK', 'SUSL')","[0.4, 0.4, 0.2]",15.201210021858923,44.06779661016949
x399,"('IWY', 'IHAK', 'SUSL')","[0.6, 0.2, 0.2]",16.02597971082893,40.67796610169492
x400,"('IWY', 'IHAK', 'DSI')","[0.2, 0.2, 0.6]",13.860081419332682,37.28813559322034
x401,"('IWY', 'IHAK', 'DSI')","[0.2, 0.4, 0.4]",14.079945652323822,40.67796610169492
x402,"('IWY', 'IHAK', 'DSI')","[0.2, 0.6, 0.2]",14.298162654877178,42.3728813559322
x403,"('IWY', 'IHAK', 'DSI')","[0.4, 0.2, 0.4]",14.936340550175986,40.67796610169492
x404,"('IWY', 'IHAK', 'DSI')","[0.4, 0.4, 0.2]",15.148286704262738,44.06779661016949
x405,"('IWY', 'IHAK', 'DSI')","[0.6, 0.2, 0.2]",15.974516254313675,40.67796610169492
x406,"('IWY', 'IHAK', 'MTUM')","[0.2, 0.2, 0.6]",12.207247236621788,40.67796610169492
x407,"('IWY', 'IHAK', 'MTUM')","[0.2, 0.4, 0.4]",12.997058283354646,40.67796610169492
x408,"('IWY', 'IHAK', 'MTUM')","[0.2, 0.6, 0.2]",13.765821121969001,42.3728813559322
x409,"('IWY', 'IHAK', 'MTUM')","[0.4, 0.2, 0.4]",13.885432045442524,44.06779661016949
x410,"('IWY', 'IHAK', 'MTUM')","[0.4, 0.4, 0.2]",14.63134374540962,44.06779661016949
x411,"('IWY', 'IHAK', 'MTUM')","[0.6, 0.2, 0.2]",15.472002445002374,44.06779661016949
x412,"('IWY', 'QUAL', 'SUSL')","[0.2, 0.2, 0.6]",15.753282060561101,33.33333333333333
x413,"('IWY', 'QUAL', 'SUSL')","[0.2, 0.4, 0.4]",16.124132761618238,31.666666666666664
x414,"('IWY', 'QUAL', 'SUSL')","[0.2, 0.6, 0.2]",16.490305746722544,31.666666666666664
x415,"('IWY', 'QUAL', 'SUSL')","[0.4, 0.2, 0.4]",16.83913287311163,35.0
x416,"('IWY', 'QUAL', 'SUSL')","[0.4, 0.4, 0.2]",17.19649227729527,33.33333333333333
x417,"('IWY', 'QUAL', 'SUSL')","[0.6, 0.2, 0.2]",17.886056996951005,33.33333333333333
x418,"('IWY', 'QUAL', 'DSI')","[0.2, 0.2, 0.6]",12.123599617245873,36.84210526315789
x419,"('IWY', 'QUAL', 'DSI')","[0.2, 0.4, 0.4]",12.694768894451979,34.21052631578947
x420,"('IWY', 'QUAL', 'DSI')","[0.2, 0.6, 0.2]",13.242343589639605,35.08771929824561
x421,"('IWY', 'QUAL', 'DSI')","[0.4, 0.2, 0.4]",13.068761002813067,37.719298245614034
x422,"('IWY', 'QUAL', 'DSI')","[0.4, 0.4, 0.2]",13.601465423400438,35.08771929824561
x423,"('IWY', 'QUAL', 'DSI')","[0.6, 0.2, 0.2]",13.951189220785864,36.84210526315789
x424,"('IWY', 'QUAL', 'MTUM')","[0.2, 0.2, 0.6]",12.53032893571775,35.96491228070175
x425,"('IWY', 'QUAL', 'MTUM')","[0.2, 0.4, 0.4]",12.955913332976587,35.96491228070175
x426,"('IWY', 'QUAL', 'MTUM')","[0.2, 0.6, 0.2]",13.368289669808142,36.84210526315789
x427,"('IWY', 'QUAL', 'MTUM')","[0.4, 0.2, 0.4]",13.32273065759544,36.84210526315789
x428,"('IWY', 'QUAL', 'MTUM')","[0.4, 0.4, 0.2]",13.724084215147103,36.84210526315789
x429,"('IWY', 'QUAL', 'MTUM')","[0.6, 0.2, 0.2]",14.070661532702777,36.84210526315789
x430,"('IWY', 'SUSL', 'DSI')","[0.2, 0.2, 0.6]",15.250740302915311,35.0
x431,"('IWY', 'SUSL', 'DSI')","[0.2, 0.4, 0.4]",15.293094615590185,35.0
x432,"('IWY', 'SUSL', 'DSI')","[0.2, 0.6, 0.2]",15.335386782088678,36.666666666666664
x433,"('IWY', 'SUSL', 'DSI')","[0.4, 0.2, 0.4]",16.395977507370652,36.666666666666664
x434,"('IWY', 'SUSL', 'DSI')","[0.4, 0.4, 0.2]",16.43669078177341,36.666666666666664
x435,"('IWY', 'SUSL', 'DSI')","[0.6, 0.2, 0.2]",17.49783909564362,36.666666666666664
x436,"('IWY', 'SUSL', 'MTUM')","[0.2, 0.2, 0.6]",13.55671172108348,40.0
x437,"('IWY', 'SUSL', 'MTUM')","[0.2, 0.4, 0.4]",14.176654533775457,38.333333333333336
x438,"('IWY', 'SUSL', 'MTUM')","[0.2, 0.6, 0.2]",14.78341826179015,36.666666666666664
x439,"('IWY', 'SUSL', 'MTUM')","[0.4, 0.2, 0.4]",15.322239361987865,38.333333333333336
x440,"('IWY', 'SUSL', 'MTUM')","[0.4, 0.4, 0.2]",15.905548930925463,38.333333333333336
x441,"('IWY', 'SUSL', 'MTUM')","[0.6, 0.2, 0.2]",16.98583532110929,38.333333333333336
x442,"('IWY', 'DSI', 'MTUM')","[0.2, 0.2, 0.6]",12.952261638951112,37.59398496240601
x443,"('IWY', 'DSI', 'MTUM')","[0.2, 0.4, 0.4]",12.80255987155796,36.09022556390977
x444,"('IWY', 'DSI', 'MTUM')","[0.2, 0.6, 0.2]",12.650827624528649,36.09022556390977
x445,"('IWY', 'DSI', 'MTUM')","[0.4, 0.2, 0.4]",13.691443363630329,36.09022556390977
x446,"('IWY', 'DSI', 'MTUM')","[0.4, 0.4, 0.2]",13.551336640478429,35.338345864661655
x447,"('IWY', 'DSI', 'MTUM')","[0.6, 0.2, 0.2]",14.385128163203342,35.338345864661655
x448,"('USXF', 'XVV', 'IHAK')","[0.2, 0.2, 0.6]",11.532840369935204,43.18181818181818
x449,"('USXF', 'XVV', 'IHAK')","[0.2, 0.4, 0.4]",11.83019212641474,40.909090909090914
x450,"('USXF', 'XVV', 'IHAK')","[0.2, 0.6, 0.2]",12.125450317783804,38.63636363636363
x451,"('USXF', 'XVV', 'IHAK')","[0.4, 0.2, 0.4]",12.035104906851867,40.909090909090914
x452,"('USXF', 'XVV', 'IHAK')","[0.4, 0.4, 0.2]",12.328932107295,38.63636363636363
x453,"('USXF', 'XVV', 'IHAK')","[0.6, 0.2, 0.2]",12.531435674972835,38.63636363636363
x454,"('USXF', 'XVV', 'QUAL')","[0.2, 0.2, 0.6]",14.185302955766987,34.090909090909086
x455,"('USXF', 'XVV', 'QUAL')","[0.2, 0.4, 0.4]",13.604535098589498,34.090909090909086
x456,"('USXF', 'XVV', 'QUAL')","[0.2, 0.6, 0.2]",13.015740189144287,36.36363636363637
x457,"('USXF', 'XVV', 'QUAL')","[0.4, 0.2, 0.4]",13.801050896046064,34.090909090909086
x458,"('USXF', 'XVV', 'QUAL')","[0.4, 0.4, 0.2]",13.214989217744044,36.36363636363637
x459,"('USXF', 'XVV', 'QUAL')","[0.6, 0.2, 0.2]",13.413307512077921,36.36363636363637
x460,"('USXF', 'XVV', 'SUSL')","[0.2, 0.2, 0.6]",12.949891569436689,36.36363636363637
x461,"('USXF', 'XVV', 'SUSL')","[0.2, 0.4, 0.4]",12.773551757801016,36.36363636363637
x462,"('USXF', 'XVV', 'SUSL')","[0.2, 0.6, 0.2]",12.596473568691803,36.36363636363637
x463,"('USXF', 'XVV', 'SUSL')","[0.4, 0.2, 0.4]",12.97394018663125,36.36363636363637
x464,"('USXF', 'XVV', 'SUSL')","[0.4, 0.4, 0.2]",12.797700743476458,36.36363636363637
x465,"('USXF', 'XVV', 'SUSL')","[0.6, 0.2, 0.2]",12.997975160374487,36.36363636363637
x466,"('USXF', 'XVV', 'DSI')","[0.2, 0.2, 0.6]",12.44495083812971,36.36363636363637
x467,"('USXF', 'XVV', 'DSI')","[0.2, 0.4, 0.4]",12.43618558715205,36.36363636363637
x468,"('USXF', 'XVV', 'DSI')","[0.2, 0.6, 0.2]",12.427418513615219,36.36363636363637
x469,"('USXF', 'XVV', 'DSI')","[0.4, 0.2, 0.4]",12.638176137553092,36.36363636363637
x470,"('USXF', 'XVV', 'DSI')","[0.4, 0.4, 0.2]",12.629450931930597,36.36363636363637
x471,"('USXF', 'XVV', 'DSI')","[0.6, 0.2, 0.2]",12.830521542197705,36.36363636363637
x472,"('USXF', 'XVV', 'MTUM')","[0.2, 0.2, 0.6]",9.077856666371753,40.909090909090914
x473,"('USXF', 'XVV', 'MTUM')","[0.2, 0.4, 0.4]",10.221623436378891,36.36363636363637
x474,"('USXF', 'XVV', 'MTUM')","[0.2, 0.6, 0.2]",11.334587736912471,36.36363636363637
x475,"('USXF', 'XVV', 'MTUM')","[0.4, 0.2, 0.4]",10.434579842053871,36.36363636363637
x476,"('USXF', 'XVV', 'MTUM')","[0.4, 0.4, 0.2]",11.541933699667606,36.36363636363637
x477,"('USXF', 'XVV', 'MTUM')","[0.6, 0.2, 0.2]",11.7482568963011,36.36363636363637
x478,"('USXF', 'IHAK', 'QUAL')","[0.2, 0.2, 0.6]",14.549968083403764,36.17021276595745
x479,"('USXF', 'IHAK', 'QUAL')","[0.2, 0.4, 0.4]",13.767888494124026,40.42553191489361
x480,"('USXF', 'IHAK', 'QUAL')","[0.2, 0.6, 0.2]",12.969805976489956,42.5531914893617
x481,"('USXF', 'IHAK', 'QUAL')","[0.4, 0.2, 0.4]",14.458065307621059,36.17021276595745
x482,"('USXF', 'IHAK', 'QUAL')","[0.4, 0.4, 0.2]",13.674127899903542,38.297872340425535
x483,"('USXF', 'IHAK', 'QUAL')","[0.6, 0.2, 0.2]",14.365946798941476,40.42553191489361
x484,"('USXF', 'IHAK', 'SUSL')","[0.2, 0.2, 0.6]",13.904231918606214,40.42553191489361
x485,"('USXF', 'IHAK', 'SUSL')","[0.2, 0.4, 0.4]",13.329853261215273,40.42553191489361
x486,"('USXF', 'IHAK', 'SUSL')","[0.2, 0.6, 0.2]",12.746856230954528,44.680851063829785
x487,"('USXF', 'IHAK', 'SUSL')","[0.4, 0.2, 0.4]",14.027746443027977,40.42553191489361
x488,"('USXF', 'IHAK', 'SUSL')","[0.4, 0.4, 0.2]",13.455198534170476,42.5531914893617
x489,"('USXF', 'IHAK', 'SUSL')","[0.6, 0.2, 0.2]",14.150871973169,40.42553191489361
x490,"('USXF', 'IHAK', 'DSI')","[0.2, 0.2, 0.6]",13.549705629960318,40.42553191489361
x491,"('USXF', 'IHAK', 'DSI')","[0.2, 0.4, 0.4]",13.090340995230099,42.5531914893617
x492,"('USXF', 'IHAK', 'DSI')","[0.2, 0.6, 0.2]",12.625468738740974,42.5531914893617
x493,"('USXF', 'IHAK', 'DSI')","[0.4, 0.2, 0.4]",13.792501990710338,40.42553191489361
x494,"('USXF', 'IHAK', 'DSI')","[0.4, 0.4, 0.2]",13.336012828021747,42.5531914893617
x495,"('USXF', 'IHAK', 'DSI')","[0.6, 0.2, 0.2]",14.033796709846214,40.42553191489361
x496,"('USXF', 'IHAK', 'MTUM')","[0.2, 0.2, 0.6]",10.888613598101715,40.42553191489361
x497,"('USXF', 'IHAK', 'MTUM')","[0.2, 0.4, 0.4]",11.315399324083963,42.5531914893617
x498,"('USXF', 'IHAK', 'MTUM')","[0.2, 0.6, 0.2]",11.737465161252203,44.680851063829785
x499,"('USXF', 'IHAK', 'MTUM')","[0.4, 0.2, 0.4]",12.050296041082653,42.5531914893617
x500,"('USXF', 'IHAK', 'MTUM')","[0.4, 0.4, 0.2]",12.464396583826009,42.5531914893617
x501,"('USXF', 'IHAK', 'MTUM')","[0.6, 0.2, 0.2]",13.177876360367025,42.5531914893617
x502,"('USXF', 'QUAL', 'SUSL')","[0.2, 0.2, 0.6]",14.683620362912219,36.17021276595745
x503,"('USXF', 'QUAL', 'SUSL')","[0.2, 0.4, 0.4]",14.895804596030215,36.17021276595745
x504,"('USXF', 'QUAL', 'SUSL')","[0.2, 0.6, 0.2]",15.106852044481522,34.04255319148936
x505,"('USXF', 'QUAL', 'SUSL')","[0.4, 0.2, 0.4]",14.804707577809406,36.17021276595745
x506,"('USXF', 'QUAL', 'SUSL')","[0.4, 0.4, 0.2]",15.016242080141096,34.04255319148936
x507,"('USXF', 'QUAL', 'SUSL')","[0.6, 0.2, 0.2]",14.925423436665476,38.297872340425535
x508,"('USXF', 'QUAL', 'DSI')","[0.2, 0.2, 0.6]",14.336117471565846,38.297872340425535
x509,"('USXF', 'QUAL', 'DSI')","[0.2, 0.4, 0.4]",14.665726854994233,36.17021276595745
x510,"('USXF', 'QUAL', 'DSI')","[0.2, 0.6, 0.2]",14.992595724525625,34.04255319148936
x511,"('USXF', 'QUAL', 'DSI')","[0.4, 0.2, 0.4]",14.574094846266128,38.297872340425535
x512,"('USXF', 'QUAL', 'DSI')","[0.4, 0.4, 0.2]",14.901722516055527,34.04255319148936
x513,"('USXF', 'QUAL', 'DSI')","[0.6, 0.2, 0.2]",14.810639203074505,38.297872340425535
x514,"('USXF', 'QUAL', 'MTUM')","[0.2, 0.2, 0.6]",11.730526690343112,40.42553191489361
x515,"('USXF', 'QUAL', 'MTUM')","[0.2, 0.4, 0.4]",12.963085990341483,36.17021276595745
x516,"('USXF', 'QUAL', 'MTUM')","[0.2, 0.6, 0.2]",14.15762301391692,34.04255319148936
x517,"('USXF', 'QUAL', 'MTUM')","[0.4, 0.2, 0.4]",12.867360498121538,36.17021276595745
x518,"('USXF', 'QUAL', 'MTUM')","[0.4, 0.4, 0.2]",14.064794476778196,36.17021276595745
x519,"('USXF', 'QUAL', 'MTUM')","[0.6, 0.2, 0.2]",13.97174507268566,36.17021276595745
x520,"('USXF', 'SUSL', 'DSI')","[0.2, 0.2, 0.6]",14.120878341913201,38.297872340425535
x521,"('USXF', 'SUSL', 'DSI')","[0.2, 0.4, 0.4]",14.237693753603509,38.297872340425535
x522,"('USXF', 'SUSL', 'DSI')","[0.2, 0.6, 0.2]",14.354161801110177,38.297872340425535
x523,"('USXF', 'SUSL', 'DSI')","[0.4, 0.2, 0.4]",14.360161839839837,38.297872340425535
x524,"('USXF', 'SUSL', 'DSI')","[0.4, 0.4, 0.2]",14.47626719982036,38.297872340425535
x525,"('USXF', 'SUSL', 'DSI')","[0.6, 0.2, 0.2]",14.597993900674243,38.297872340425535
x526,"('USXF', 'SUSL', 'MTUM')","[0.2, 0.2, 0.6]",11.50025807406385,40.42553191489361
x527,"('USXF', 'SUSL', 'MTUM')","[0.2, 0.4, 0.4]",12.515814962592554,40.42553191489361
x528,"('USXF', 'SUSL', 'MTUM')","[0.2, 0.6, 0.2]",13.505319284973982,38.297872340425535
x529,"('USXF', 'SUSL', 'MTUM')","[0.4, 0.2, 0.4]",12.643817715552164,40.42553191489361
x530,"('USXF', 'SUSL', 'MTUM')","[0.4, 0.4, 0.2]",13.630101448267883,38.297872340425535
x531,"('USXF', 'SUSL', 'MTUM')","[0.6, 0.2, 0.2]",13.754485219686408,38.297872340425535
x532,"('USXF', 'DSI', 'MTUM')","[0.2, 0.2, 0.6]",11.374860923067853,42.5531914893617
x533,"('USXF', 'DSI', 'MTUM')","[0.2, 0.4, 0.4]",12.271191786841285,40.42553191489361
x534,"('USXF', 'DSI', 'MTUM')","[0.2, 0.6, 0.2]",13.147124032609403,38.297872340425535
x535,"('USXF', 'DSI', 'MTUM')","[0.4, 0.2, 0.4]",12.522105395820482,38.297872340425535
x536,"('USXF', 'DSI', 'MTUM')","[0.4, 0.4, 0.2]",13.39243796136136,38.297872340425535
x537,"('USXF', 'DSI', 'MTUM')","[0.6, 0.2, 0.2]",13.63621366966008,38.297872340425535
x538,"('XVV', 'IHAK', 'QUAL')","[0.2, 0.2, 0.6]",13.70805909031436,34.090909090909086
x539,"('XVV', 'IHAK', 'QUAL')","[0.2, 0.4, 0.4]",12.832357051747811,38.63636363636363
