name,combination,weights,cagr,risk
x850,"['IYK', 'IGSB', 'URTH']","[0.2, 0.4, 0.4]",5.674555382746549,34.074074074074076
x851,"['IYK', 'IGSB', 'AGT', 'IWY']","[0.2, 0.4, 0.2, 0.2]",7.020953743218916,34.883720930232556
x852,"['IYK', 'IGSB', 'AGT', 'URTH']","[0.2, 0.4, 0.2, 0.2]",3.548854502902321,33.33333333333333
x853,"['IYK', 'IGSB', 'AGT']","[0.2, 0.4, 0.4]",1.2708427841753522,37.745098039215684
x854,"['IYK', 'IGSB', 'KXI', 'IWY']","[0.2, 0.4, 0.2, 0.2]",7.9498545007886445,34.30232558139535
x855,"['IYK', 'IGSB', 'KXI', 'URTH']","[0.2, 0.4, 0.2, 0.2]",4.875301941519639,34.074074074074076
x856,"['IYK', 'IGSB', 'KXI', 'AGT']","[0.2, 0.4, 0.2, 0.2]",2.719150220628852,38.23529411764706
x857,"['IYK', 'IGSB', 'KXI']","[0.2, 0.4, 0.4]",3.8999671509473366,41.66666666666667
x858,"['IYK', 'IGSB', 'IWY']","[0.2, 0.6000000000000001, 0.2]",7.28695032607205,32.55813953488372
x859,"['IYK', 'IGSB', 'URTH']","[0.2, 0.6000000000000001, 0.2]",4.136358145173702,33.33333333333333
x860,"['IYK', 'IGSB', 'AGT']","[0.2, 0.6000000000000001, 0.2]",1.762548740842207,37.254901960784316
x861,"['IYK', 'IGSB', 'KXI']","[0.2, 0.6000000000000001, 0.2]",3.1141286836244397,40.68627450980392
x862,"['IYK', 'IGSB']","[0.2, 0.8]",2.2189506159178585,39.21568627450981
x863,"['IYK', 'SDG', 'IWY']","[0.2, 0.2, 0.6000000000000001]",13.231113278451168,35.95505617977528
x864,"['IYK', 'SDG', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.4]",11.605049960733037,34.831460674157306
x865,"['IYK', 'SDG', 'URTH', 'IWY']","[0.2, 0.2, 0.4, 0.2]",9.8110630121647,33.70786516853933
x866,"['IYK', 'SDG', 'URTH']","[0.2, 0.2, 0.6000000000000001]",7.806625845608672,34.831460674157306
x867,"['IYK', 'SDG', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.4]",9.587156368981354,33.70786516853933
x868,"['IYK', 'SDG', 'AGT', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",7.554380505469904,33.70786516853933
x869,"['IYK', 'SDG', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.4]",5.240379527455397,35.95505617977528
x870,"['IYK', 'SDG', 'AGT', 'IWY']","[0.2, 0.2, 0.4, 0.2]",4.945527598614019,32.58426966292135
x871,"['IYK', 'SDG', 'AGT', 'URTH']","[0.2, 0.2, 0.4, 0.2]",2.1960365236298074,33.70786516853933
x872,"['IYK', 'SDG', 'AGT']","[0.2, 0.2, 0.6000000000000001]",-1.572864722553391,34.831460674157306
x873,"['IYK', 'SDG', 'KXI', 'IWY']","[0.2, 0.2, 0.2, 0.4]",10.752007436981526,35.95505617977528
x874,"['IYK', 'SDG', 'KXI', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.861500426915224,34.831460674157306
x875,"['IYK', 'SDG', 'KXI', 'URTH']","[0.2, 0.2, 0.2, 0.4]",6.7334376560056475,34.831460674157306
x876,"['IYK', 'SDG', 'KXI', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",6.464311323187211,34.831460674157306
x877,"['IYK', 'SDG', 'KXI', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",3.9796492437588205,34.831460674157306
x878,"['IYK', 'SDG', 'KXI', 'AGT']","[0.2, 0.2, 0.2, 0.4]",0.6590731970292696,35.95505617977528
x879,"['IYK', 'SDG', 'KXI', 'IWY']","[0.2, 0.2, 0.4, 0.2]",7.855614334763272,34.831460674157306
x880,"['IYK', 'SDG', 'KXI', 'URTH']","[0.2, 0.2, 0.4, 0.2]",5.5861889597370595,35.95505617977528
x881,"['IYK', 'SDG', 'KXI', 'AGT']","[0.2, 0.2, 0.4, 0.2]",2.6124626426738073,37.07865168539326
x882,"['IYK', 'SDG', 'KXI']","[0.2, 0.2, 0.6000000000000001]",4.352897897200214,39.325842696629216
x883,"['IYK', 'SDG', 'IGSB', 'IWY']","[0.2, 0.2, 0.2, 0.4]",10.434327603955218,34.831460674157306
x884,"['IYK', 'SDG', 'IGSB', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.506263288988336,34.831460674157306
x885,"['IYK', 'SDG', 'IGSB', 'URTH']","[0.2, 0.2, 0.2, 0.4]",6.329552028326013,35.95505617977528
x886,"['IYK', 'SDG', 'IGSB', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",6.053734256337129,32.58426966292135
x887,"['IYK', 'SDG', 'IGSB', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",3.5007498947167592,33.70786516853933
x888,"['IYK', 'SDG', 'IGSB', 'AGT']","[0.2, 0.2, 0.2, 0.4]",0.06687639891005404,33.70786516853933
x889,"['IYK', 'SDG', 'IGSB', 'KXI', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",7.478289990226239,34.831460674157306
x890,"['IYK', 'SDG', 'IGSB', 'KXI', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",5.1528583043175535,34.831460674157306
x891,"['IYK', 'SDG', 'IGSB', 'KXI', 'AGT']","[0.2, 0.2, 0.2, 0.2, 0.2]",2.0903065845192526,37.07865168539326
x892,"['IYK', 'SDG', 'IGSB', 'KXI']","[0.2, 0.2, 0.2, 0.4]",3.885067524226038,38.20224719101123
x893,"['IYK', 'SDG', 'IGSB', 'IWY']","[0.2, 0.2, 0.4, 0.2]",7.092269180517263,33.70786516853933
x894,"['IYK', 'SDG', 'IGSB', 'URTH']","[0.2, 0.2, 0.4, 0.2]",4.707756841810817,34.831460674157306
x895,"['IYK', 'SDG', 'IGSB', 'AGT']","[0.2, 0.2, 0.4, 0.2]",1.5504298196108879,34.831460674157306
x896,"['IYK', 'SDG', 'IGSB', 'KXI']","[0.2, 0.2, 0.4, 0.2]",3.4033146830628302,38.20224719101123
x897,"['IYK', 'SDG', 'IGSB']","[0.2, 0.2, 0.6000000000000001]",2.9067142173180294,38.20224719101123
x898,"['IYK', 'SDG', 'IWY']","[0.2, 0.4, 0.4]",11.331043215458791,37.07865168539326
x899,"['IYK', 'SDG', 'URTH', 'IWY']","[0.2, 0.4, 0.2, 0.2]",9.506722003061707,37.07865168539326
x900,"['IYK', 'SDG', 'URTH']","[0.2, 0.4, 0.4]",7.4636461342023175,33.70786516853933
x901,"['IYK', 'SDG', 'AGT', 'IWY']","[0.2, 0.4, 0.2, 0.2]",7.2061435715340405,33.70786516853933
x902,"['IYK', 'SDG', 'AGT', 'URTH']","[0.2, 0.4, 0.2, 0.2]",4.839251470077599,34.831460674157306
x903,"['IYK', 'SDG', 'AGT']","[0.2, 0.4, 0.4]",1.7103071592941221,33.70786516853933
x904,"['IYK', 'SDG', 'KXI', 'IWY']","[0.2, 0.4, 0.2, 0.2]",8.53952567730325,35.95505617977528
x905,"['IYK', 'SDG', 'KXI', 'URTH']","[0.2, 0.4, 0.2, 0.2]",6.367427336745668,38.20224719101123
x906,"['IYK', 'SDG', 'KXI', 'AGT']","[0.2, 0.4, 0.2, 0.2]",3.545768157414475,34.831460674157306
x907,"['IYK', 'SDG', 'KXI']","[0.2, 0.4, 0.4]",5.193533030981445,37.07865168539326
x908,"['IYK', 'SDG', 'IGSB', 'IWY']","[0.2, 0.4, 0.2, 0.2]",8.177387187638363,35.95505617977528
x909,"['IYK', 'SDG', 'IGSB', 'URTH']","[0.2, 0.4, 0.2, 0.2]",5.95440969252119,38.20224719101123
x910,"['IYK', 'SDG', 'IGSB', 'AGT']","[0.2, 0.4, 0.2, 0.2]",3.05361333578853,35.95505617977528
x911,"['IYK', 'SDG', 'IGSB', 'KXI']","[0.2, 0.4, 0.2, 0.2]",4.74955223259188,40.44943820224719
x912,"['IYK', 'SDG', 'IGSB']","[0.2, 0.4, 0.4]",4.293157664576008,42.69662921348314
x913,"['IYK', 'SDG', 'IWY']","[0.2, 0.6000000000000001, 0.2]",9.196854846225966,35.95505617977528
x914,"['IYK', 'SDG', 'URTH']","[0.2, 0.6000000000000001, 0.2]",7.113495167861217,38.20224719101123
x915,"['IYK', 'SDG', 'AGT']","[0.2, 0.6000000000000001, 0.2]",4.428026657520334,40.44943820224719
x916,"['IYK', 'SDG', 'KXI']","[0.2, 0.6000000000000001, 0.2]",5.993152604391705,40.44943820224719
x917,"['IYK', 'SDG', 'IGSB']","[0.2, 0.6000000000000001, 0.2]",5.570545825584894,41.57303370786517
x918,"['IYK', 'SDG']","[0.2, 0.8]",6.755841671309382,42.69662921348314
x919,"['IYK', 'EIRL', 'IWY']","[0.2, 0.2, 0.6000000000000001]",13.107710470233336,32.926829268292686
x920,"['IYK', 'EIRL', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.4]",11.780656813793788,34.074074074074076
x921,"['IYK', 'EIRL', 'URTH', 'IWY']","[0.2, 0.2, 0.4, 0.2]",10.232797166218965,34.074074074074076
x922,"['IYK', 'EIRL', 'URTH']","[0.2, 0.2, 0.6000000000000001]",8.423895886025345,37.03703703703704
x923,"['IYK', 'EIRL', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.4]",10.93179359140759,35.97560975609756
x924,"['IYK', 'EIRL', 'AGT', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.909129163175344,37.03703703703704
x925,"['IYK', 'EIRL', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.4]",6.834427380518204,40.74074074074074
x926,"['IYK', 'EIRL', 'AGT', 'IWY']","[0.2, 0.2, 0.4, 0.2]",8.028247702519064,36.58536585365854
x927,"['IYK', 'EIRL', 'AGT', 'URTH']","[0.2, 0.2, 0.4, 0.2]",4.957936519386719,40.0
x928,"['IYK', 'EIRL', 'AGT']","[0.2, 0.2, 0.6000000000000001]",3.5829531554544714,38.41463414634146
x929,"['IYK', 'EIRL', 'KXI', 'IWY']","[0.2, 0.2, 0.2, 0.4]",11.566077954641507,33.53658536585366
x930,"['IYK', 'EIRL', 'KXI', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",9.722038040434589,35.55555555555556
x931,"['IYK', 'EIRL', 'KXI', 'URTH']","[0.2, 0.2, 0.2, 0.4]",7.815717486436946,37.77777777777778
x932,"['IYK', 'EIRL', 'KXI', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.902411789307486,36.58536585365854
x933,"['IYK', 'EIRL', 'KXI', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",6.123062098297427,39.25925925925926
x934,"['IYK', 'EIRL', 'KXI', 'AGT']","[0.2, 0.2, 0.2, 0.4]",5.017353235350153,36.58536585365854
x935,"['IYK', 'EIRL', 'KXI', 'IWY']","[0.2, 0.2, 0.4, 0.2]",9.695825954307224,34.756097560975604
x936,"['IYK', 'EIRL', 'KXI', 'URTH']","[0.2, 0.2, 0.4, 0.2]",7.170201316921387,37.77777777777778
x937,"['IYK', 'EIRL', 'KXI', 'AGT']","[0.2, 0.2, 0.4, 0.2]",6.239710375537988,39.02439024390244
x938,"['IYK', 'EIRL', 'KXI']","[0.2, 0.2, 0.6000000000000001]",7.306321141115335,40.243902439024396
x939,"['IYK', 'EIRL', 'IGSB', 'IWY']","[0.2, 0.2, 0.2, 0.4]",11.117719480164734,34.146341463414636
x940,"['IYK', 'EIRL', 'IGSB', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",9.26373588693048,34.81481481481482
x941,"['IYK', 'EIRL', 'IGSB', 'URTH']","[0.2, 0.2, 0.2, 0.4]",7.264601496415257,38.51851851851852
x942,"['IYK', 'EIRL', 'IGSB', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.287220329685585,36.58536585365854
x943,"['IYK', 'EIRL', 'IGSB', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",5.471495470574683,40.0
x944,"['IYK', 'EIRL', 'IGSB', 'AGT']","[0.2, 0.2, 0.2, 0.4]",4.018869615076959,40.243902439024396
x945,"['IYK', 'EIRL', 'IGSB', 'KXI', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",9.13661836388835,34.756097560975604
x946,"['IYK', 'EIRL', 'IGSB', 'KXI', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",6.582997617430486,39.25925925925926
x947,"['IYK', 'EIRL', 'IGSB', 'KXI', 'AGT']","[0.2, 0.2, 0.2, 0.2, 0.2]",5.3852271582468525,38.41463414634146
x948,"['IYK', 'EIRL', 'IGSB', 'KXI']","[0.2, 0.2, 0.2, 0.4]",6.558444300893962,40.243902439024396
x949,"['IYK', 'EIRL', 'IGSB', 'IWY']","[0.2, 0.2, 0.4, 0.2]",8.538577932505142,35.36585365853659
x950,"['IYK', 'EIRL', 'IGSB', 'URTH']","[0.2, 0.2, 0.4, 0.2]",5.9606355843758285,40.74074074074074
x951,"['IYK', 'EIRL', 'IGSB', 'AGT']","[0.2, 0.2, 0.4, 0.2]",4.432807013710205,41.46341463414634
x952,"['IYK', 'EIRL', 'IGSB', 'KXI']","[0.2, 0.2, 0.4, 0.2]",5.737520944922236,40.243902439024396
x953,"['IYK', 'EIRL', 'IGSB']","[0.2, 0.2, 0.6000000000000001]",4.826950877744629,42.68292682926829
x954,"['IYK', 'EIRL', 'SDG', 'IWY']","[0.2, 0.2, 0.2, 0.4]",11.218072501630427,34.831460674157306
x955,"['IYK', 'EIRL', 'SDG', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",9.381063008099243,35.95505617977528
x956,"['IYK', 'EIRL', 'SDG', 'URTH']","[0.2, 0.2, 0.2, 0.4]",7.321767365886411,35.95505617977528
x957,"['IYK', 'EIRL', 'SDG', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",7.062052831936172,35.95505617977528
x958,"['IYK', 'EIRL', 'SDG', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",4.6728376815005745,40.44943820224719
x959,"['IYK', 'EIRL', 'SDG', 'AGT']","[0.2, 0.2, 0.2, 0.4]",1.5079184216633346,37.07865168539326
x960,"['IYK', 'EIRL', 'SDG', 'KXI', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.406472510959052,35.95505617977528
x961,"['IYK', 'EIRL', 'SDG', 'KXI', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",6.215849319161038,38.20224719101123
x962,"['IYK', 'EIRL', 'SDG', 'KXI', 'AGT']","[0.2, 0.2, 0.2, 0.2, 0.2]",3.3654665917003834,38.20224719101123
x963,"['IYK', 'EIRL', 'SDG', 'KXI']","[0.2, 0.2, 0.2, 0.4]",5.0307035019835356,38.20224719101123
x964,"['IYK', 'EIRL', 'SDG', 'IGSB', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.041436444642969,35.95505617977528
x965,"['IYK', 'EIRL', 'SDG', 'IGSB', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",5.7989791676394065,37.07865168539326
x966,"['IYK', 'EIRL', 'SDG', 'IGSB', 'AGT']","[0.2, 0.2, 0.2, 0.2, 0.2]",2.86767706024722,38.20224719101123
x967,"['IYK', 'EIRL', 'SDG', 'IGSB', 'KXI']","[0.2, 0.2, 0.2, 0.2, 0.2]",4.582216470969547,39.325842696629216
x968,"['IYK', 'EIRL', 'SDG', 'IGSB']","[0.2, 0.2, 0.2, 0.4]",4.121037928584115,38.20224719101123
x969,"['IYK', 'EIRL', 'SDG', 'IWY']","[0.2, 0.2, 0.4, 0.2]",9.068880087985566,34.831460674157306
x970,"['IYK', 'EIRL', 'SDG', 'URTH']","[0.2, 0.2, 0.4, 0.2]",6.968598795329428,37.07865168539326
x971,"['IYK', 'EIRL', 'SDG', 'AGT']","[0.2, 0.2, 0.4, 0.2]",4.2573369826857554,39.325842696629216
x972,"['IYK', 'EIRL', 'SDG', 'KXI']","[0.2, 0.2, 0.4, 0.2]",5.83808825576011,39.325842696629216
x973,"['IYK', 'EIRL', 'SDG', 'IGSB']","[0.2, 0.2, 0.4, 0.2]",5.4114324408720105,37.07865168539326
x974,"['IYK', 'EIRL', 'SDG']","[0.2, 0.2, 0.6000000000000001]",6.607785840641456,39.325842696629216
x975,"['IYK', 'EIRL', 'IWY']","[0.2, 0.4, 0.4]",11.861551694262683,35.97560975609756
x976,"['IYK', 'EIRL', 'URTH', 'IWY']","[0.2, 0.4, 0.2, 0.2]",10.419333300275158,38.51851851851852
x977,"['IYK', 'EIRL', 'URTH']","[0.2, 0.4, 0.4]",8.644520282638425,39.25925925925926
x978,"['IYK', 'EIRL', 'AGT', 'IWY']","[0.2, 0.4, 0.2, 0.2]",9.301118206723258,40.243902439024396
x979,"['IYK', 'EIRL', 'AGT', 'URTH']","[0.2, 0.4, 0.2, 0.2]",7.090630444881008,40.74074074074074
x980,"['IYK', 'EIRL', 'AGT']","[0.2, 0.4, 0.4]",5.6399525442045295,42.68292682926829
x981,"['IYK', 'EIRL', 'KXI', 'IWY']","[0.2, 0.4, 0.2, 0.2]",10.060291351294048,40.243902439024396
x982,"['IYK', 'EIRL', 'KXI', 'URTH']","[0.2, 0.4, 0.2, 0.2]",8.049278486856526,39.25925925925926
x983,"['IYK', 'EIRL', 'KXI', 'AGT']","[0.2, 0.4, 0.2, 0.2]",6.780311705992137,41.46341463414634
x984,"['IYK', 'EIRL', 'KXI']","[0.2, 0.4, 0.4]",7.784590334652441,42.073170731707314
x985,"['IYK', 'EIRL', 'IGSB', 'IWY']","[0.2, 0.4, 0.2, 0.2]",9.524877491530859,39.63414634146341
x986,"['IYK', 'EIRL', 'IGSB', 'URTH']","[0.2, 0.4, 0.2, 0.2]",7.510598490997378,40.0
x987,"['IYK', 'EIRL', 'IGSB', 'AGT']","[0.2, 0.4, 0.2, 0.2]",5.981867622069625,41.46341463414634
x988,"['IYK', 'EIRL', 'IGSB', 'KXI']","[0.2, 0.4, 0.2, 0.2]",7.0795744649388315,40.853658536585364
x989,"['IYK', 'EIRL', 'IGSB']","[0.2, 0.4, 0.4]",6.31035682289165,42.68292682926829
x990,"['IYK', 'EIRL', 'SDG', 'IWY']","[0.2, 0.4, 0.2, 0.2]",8.939934501149516,39.325842696629216
x991,"['IYK', 'EIRL', 'SDG', 'URTH']","[0.2, 0.4, 0.2, 0.2]",6.822431954810004,40.44943820224719
x992,"['IYK', 'EIRL', 'SDG', 'AGT']","[0.2, 0.4, 0.2, 0.2]",4.084835091337569,40.44943820224719
x993,"['IYK', 'EIRL', 'SDG', 'KXI']","[0.2, 0.4, 0.2, 0.2]",5.681552277514013,40.44943820224719
x994,"['IYK', 'EIRL', 'SDG', 'IGSB']","[0.2, 0.4, 0.2, 0.2]",5.250762849152668,39.325842696629216
x995,"['IYK', 'EIRL', 'SDG']","[0.2, 0.4, 0.4]",6.458398747951377,39.325842696629216
x996,"['IYK', 'EIRL', 'IWY']","[0.2, 0.6000000000000001, 0.2]",10.410081939285165,39.02439024390244
x997,"['IYK', 'EIRL', 'URTH']","[0.2, 0.6000000000000001, 0.2]",8.860645886954499,40.74074074074074
x998,"['IYK', 'EIRL', 'AGT']","[0.2, 0.6000000000000001, 0.2]",7.288322186416041,43.292682926829265
x999,"['IYK', 'EIRL', 'KXI']","[0.2, 0.6000000000000001, 0.2]",8.237401184772697,41.46341463414634
x1000,"['IYK', 'EIRL', 'IGSB']","[0.2, 0.6000000000000001, 0.2]",7.570434028849982,43.292682926829265
x1001,"['IYK', 'EIRL', 'SDG']","[0.2, 0.6000000000000001, 0.2]",6.307654316056688,39.325842696629216
x1002,"['IYK', 'EIRL']","[0.2, 0.8]",8.667418666844062,43.292682926829265
x1003,"['IYK', 'ICVT', 'IWY']","[0.2, 0.2, 0.6000000000000001]",13.47719029960992,35.78947368421053
x1004,"['IYK', 'ICVT', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.4]",12.000804030726787,35.78947368421053
x1005,"['IYK', 'ICVT', 'URTH', 'IWY']","[0.2, 0.2, 0.4, 0.2]",10.376120448375481,33.68421052631579
x1006,"['IYK', 'ICVT', 'URTH']","[0.2, 0.2, 0.6000000000000001]",8.566987200165087,35.78947368421053
x1007,"['IYK', 'ICVT', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.4]",10.18663945387388,33.68421052631579
x1008,"['IYK', 'ICVT', 'AGT', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.354383193331639,32.631578947368425
x1009,"['IYK', 'ICVT', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.4]",6.278917504342618,32.631578947368425
x1010,"['IYK', 'ICVT', 'AGT', 'IWY']","[0.2, 0.2, 0.4, 0.2]",6.032257214117243,32.631578947368425
x1011,"['IYK', 'ICVT', 'AGT', 'URTH']","[0.2, 0.2, 0.4, 0.2]",3.5890101822822595,33.68421052631579
x1012,"['IYK', 'ICVT', 'AGT']","[0.2, 0.2, 0.6000000000000001]",0.30671654066800613,35.78947368421053
x1013,"['IYK', 'ICVT', 'KXI', 'IWY']","[0.2, 0.2, 0.2, 0.4]",11.154036646560982,36.84210526315789
x1014,"['IYK', 'ICVT', 'KXI', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",9.43621049813883,33.68421052631579
x1015,"['IYK', 'ICVT', 'KXI', 'URTH']","[0.2, 0.2, 0.2, 0.4]",7.508779829299228,35.78947368421053
x1016,"['IYK', 'ICVT', 'KXI', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",7.281148212495925,33.68421052631579
x1017,"['IYK', 'ICVT', 'KXI', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",5.044846684358584,33.68421052631579
x1018,"['IYK', 'ICVT', 'KXI', 'AGT']","[0.2, 0.2, 0.2, 0.4]",2.1015468907547685,33.68421052631579
x1019,"['IYK', 'ICVT', 'KXI', 'IWY']","[0.2, 0.2, 0.4, 0.2]",8.436909821904148,35.78947368421053
x1020,"['IYK', 'ICVT', 'KXI', 'URTH']","[0.2, 0.2, 0.4, 0.2]",6.373215166837576,33.68421052631579
x1021,"['IYK', 'ICVT', 'KXI', 'AGT']","[0.2, 0.2, 0.4, 0.2]",3.7015246426341575,33.68421052631579
x1022,"['IYK', 'ICVT', 'KXI']","[0.2, 0.2, 0.6000000000000001]",5.147047910429214,35.78947368421053
x1023,"['IYK', 'ICVT', 'IGSB', 'IWY']","[0.2, 0.2, 0.2, 0.4]",10.79380558271068,35.78947368421053
x1024,"['IYK', 'ICVT', 'IGSB', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",9.034407958797196,34.73684210526316
x1025,"['IYK', 'ICVT', 'IGSB', 'URTH']","[0.2, 0.2, 0.2, 0.4]",7.0535475677944826,35.78947368421053
x1026,"['IYK', 'ICVT', 'IGSB', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",6.819076936530388,33.68421052631579
x1027,"['IYK', 'ICVT', 'IGSB', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",4.50882857639634,31.57894736842105
x1028,"['IYK', 'ICVT', 'IGSB', 'AGT']","[0.2, 0.2, 0.2, 0.4]",1.4461269167683088,34.73684210526316
x1029,"['IYK', 'ICVT', 'IGSB', 'KXI', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.008372745661486,37.89473684210527
x1030,"['IYK', 'ICVT', 'IGSB', 'KXI', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",5.882651044133613,34.73684210526316
x1031,"['IYK', 'ICVT', 'IGSB', 'KXI', 'AGT']","[0.2, 0.2, 0.2, 0.2, 0.2]",3.114471885081316,33.68421052631579
x1032,"['IYK', 'ICVT', 'IGSB', 'KXI']","[0.2, 0.2, 0.2, 0.4]",4.614696195312873,34.73684210526316
x1033,"['IYK', 'ICVT', 'IGSB', 'IWY']","[0.2, 0.2, 0.4, 0.2]",7.567742404172906,36.84210526315789
x1034,"['IYK', 'ICVT', 'IGSB', 'URTH']","[0.2, 0.2, 0.4, 0.2]",5.3758438848384715,34.73684210526316
x1035,"['IYK', 'ICVT', 'IGSB', 'AGT']","[0.2, 0.2, 0.4, 0.2]",2.503349535243138,34.73684210526316
x1036,"['IYK', 'ICVT', 'IGSB', 'KXI']","[0.2, 0.2, 0.4, 0.2]",4.062920698424555,37.89473684210527
x1037,"['IYK', 'ICVT', 'IGSB']","[0.2, 0.2, 0.6000000000000001]",3.490135012020179,42.10526315789473
x1038,"['IYK', 'ICVT', 'SDG', 'IWY']","[0.2, 0.2, 0.2, 0.4]",11.38306433351346,34.831460674157306
x1039,"['IYK', 'ICVT', 'SDG', 'URTH', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",9.564549943149503,34.831460674157306
x1040,"['IYK', 'ICVT', 'SDG', 'URTH']","[0.2, 0.2, 0.2, 0.4]",7.52888566919947,34.831460674157306
x1041,"['IYK', 'ICVT', 'SDG', 'AGT', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",7.272392858563381,35.95505617977528
x1042,"['IYK', 'ICVT', 'SDG', 'AGT', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",4.915677438343913,35.95505617977528
x1043,"['IYK', 'ICVT', 'SDG', 'AGT']","[0.2, 0.2, 0.2, 0.4]",1.8030802961122694,34.831460674157306
x1044,"['IYK', 'ICVT', 'SDG', 'KXI', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.60073397133354,35.95505617977528
x1045,"['IYK', 'ICVT', 'SDG', 'KXI', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",6.437092719248105,37.07865168539326
x1046,"['IYK', 'ICVT', 'SDG', 'KXI', 'AGT']","[0.2, 0.2, 0.2, 0.2, 0.2]",3.6285126375687593,34.831460674157306
x1047,"['IYK', 'ICVT', 'SDG', 'KXI']","[0.2, 0.2, 0.2, 0.4]",5.268326684430202,37.07865168539326
x1048,"['IYK', 'ICVT', 'SDG', 'IGSB', 'IWY']","[0.2, 0.2, 0.2, 0.2, 0.2]",8.239919421098385,35.95505617977528
x1049,"['IYK', 'ICVT', 'SDG', 'IGSB', 'URTH']","[0.2, 0.2, 0.2, 0.2, 0.2]",6.025831704967444,38.20224719101123
x1050,"['IYK', 'ICVT', 'SDG', 'IGSB', 'AGT']","[0.2, 0.2, 0.2, 0.2, 0.2]",3.1389186323266705,35.95505617977528
x1051,"['IYK', 'ICVT', 'SDG', 'IGSB', 'KXI']","[0.2, 0.2, 0.2, 0.2, 0.2]",4.82639797352209,38.20224719101123
x1052,"['IYK', 'ICVT', 'SDG', 'IGSB']","[0.2, 0.2, 0.2, 0.4]",4.372180849354912,39.325842696629216
x1053,"['IYK', 'ICVT', 'SDG', 'IWY']","[0.2, 0.2, 0.4, 0.2]",9.255741758658974,37.07865168539326
x1054,"['IYK', 'ICVT', 'SDG', 'URTH']","[0.2, 0.2, 0.4, 0.2]",7.180112161394692,37.07865168539326
x1055,"['IYK', 'ICVT', 'SDG', 'AGT']","[0.2, 0.2, 0.4, 0.2]",4.506399066164435,34.831460674157306
x1056,"['IYK', 'ICVT', 'SDG', 'KXI']","[0.2, 0.2, 0.4, 0.2]",6.064407683179707,38.20224719101123
x1057,"['IYK', 'ICVT', 'SDG', 'IGSB']","[0.2, 0.2, 0.4, 0.2]",5.643646418703274,41.57303370786517
